sequence_file_id,run_library_assignment_id,sequencing_run_id,library_preparation_id,seq_sample_id,current_seq_sample_id,correct_seq_sample_id,suggested_correct_seq_sample_id,suggested_equals_correct,already_correct,forward_fq,reverse_fq,corrected_forward_fq,corrected_reverse_fq,note
SF__RLA__seq240719_NR8NI__LP__DX__T-200623-c-41D-1__3.0__5B__2024-05-16__3__5B__209.0__ITS__T-200623-ITS-c-41D-1,RLA__seq240719_NR8NI__LP__DX__T-200623-c-41D-1__3.0__5B__2024-05-16__3__5B__209.0__ITS,seq240719_NR8NI,LP__DX__T-200623-c-41D-1__3.0__5B__2024-05-16__3__5B__209.0__ITS,T-200623-ITS-c-41D-1,T-200623-ITS-c-41D-1,,T-200623-ITS-c-41D-1,False,True,T-200623-ITS-c-41D-1_S33_L001_R1_001.fastq.gz,T-200623-ITS-c-41D-1_S33_L001_R2_001.fastq.gz,T-200623-ITS-c-41D-1_S33_L001_R1_001.fastq.gz,T-200623-ITS-c-41D-1_S33_L001_R2_001.fastq.gz,
SF__RLA__seq240719_NR8NI__LP__DX__T-200623-c-44D-1__3.0__5C__2024-05-16__3__5C__221.0__ITS__T-200623-ITS-c-44D-1,RLA__seq240719_NR8NI__LP__DX__T-200623-c-44D-1__3.0__5C__2024-05-16__3__5C__221.0__ITS,seq240719_NR8NI,LP__DX__T-200623-c-44D-1__3.0__5C__2024-05-16__3__5C__221.0__ITS,T-200623-ITS-c-44D-1,T-200623-ITS-c-44D-1,,T-200623-ITS-c-44D-1,False,True,T-200623-ITS-c-44D-1_S34_L001_R1_001.fastq.gz,T-200623-ITS-c-44D-1_S34_L001_R2_001.fastq.gz,T-200623-ITS-c-44D-1_S34_L001_R1_001.fastq.gz,T-200623-ITS-c-44D-1_S34_L001_R2_001.fastq.gz,
SF__RLA__seq240719_NR8NI__LP__DX__T-130623-c-53C-1__3.0__1A__2024-05-16__3__1A__193.0__ITS__T-130623-ITS-c-53C-1,RLA__seq240719_NR8NI__LP__DX__T-130623-c-53C-1__3.0__1A__2024-05-16__3__1A__193.0__ITS,seq240719_NR8NI,LP__DX__T-130623-c-53C-1__3.0__1A__2024-05-16__3__1A__193.0__ITS,T-130623-ITS-c-53C-1,T-130623-ITS-c-53C-1,,T-130623-ITS-c-53C-1,False,True,T-130623-ITS-c-53C-1_S1_L001_R1_001.fastq.gz,T-130623-ITS-c-53C-1_S1_L001_R2_001.fastq.gz,T-130623-ITS-c-53C-1_S1_L001_R1_001.fastq.gz,T-130623-ITS-c-53C-1_S1_L001_R2_001.fastq.gz,
SF__RLA__seq240719_NR8NI__LP__DX__T-130623-c-59C-1__3.0__1C__2024-05-16__3__1C__217.0__ITS__T-130623-ITS-c-59C-1,RLA__seq240719_NR8NI__LP__DX__T-130623-c-59C-1__3.0__1C__2024-05-16__3__1C__217.0__ITS,seq240719_NR8NI,LP__DX__T-130623-c-59C-1__3.0__1C__2024-05-16__3__1C__217.0__ITS,T-130623-ITS-c-59C-1,T-130623-ITS-c-59C-1,,T-130623-ITS-c-59C-1,False,True,T-130623-ITS-c-59C-1_S3_L001_R1_001.fastq.gz,T-130623-ITS-c-59C-1_S3_L001_R2_001.fastq.gz,T-130623-ITS-c-59C-1_S3_L001_R1_001.fastq.gz,T-130623-ITS-c-59C-1_S3_L001_R2_001.fastq.gz,
SF__RLA__seq240719_NR8NI__LP__DX__T-130623-c-61C-1__3.0__1D__2024-05-16__3__1D__229.0__ITS__T-130623-ITS-c-61C-1,RLA__seq240719_NR8NI__LP__DX__T-130623-c-61C-1__3.0__1D__2024-05-16__3__1D__229.0__ITS,seq240719_NR8NI,LP__DX__T-130623-c-61C-1__3.0__1D__2024-05-16__3__1D__229.0__ITS,T-130623-ITS-c-61C-1,T-130623-ITS-c-61C-1,,T-130623-ITS-c-61C-1,False,True,T-130623-ITS-c-61C-1_S4_L001_R1_001.fastq.gz,T-130623-ITS-c-61C-1_S4_L001_R2_001.fastq.gz,T-130623-ITS-c-61C-1_S4_L001_R1_001.fastq.gz,T-130623-ITS-c-61C-1_S4_L001_R2_001.fastq.gz,
SF__RLA__seq240719_NR8NI__LP__DX__T-130623-c-66C-1__3.0__1E__2024-05-16__3__1E__241.0__ITS__T-130623-ITS-c-66C-1,RLA__seq240719_NR8NI__LP__DX__T-130623-c-66C-1__3.0__1E__2024-05-16__3__1E__241.0__ITS,seq240719_NR8NI,LP__DX__T-130623-c-66C-1__3.0__1E__2024-05-16__3__1E__241.0__ITS,T-130623-ITS-c-66C-1,T-130623-ITS-c-66C-1,,T-130623-ITS-c-66C-1,False,True,T-130623-ITS-c-66C-1_S5_L001_R1_001.fastq.gz,T-130623-ITS-c-66C-1_S5_L001_R2_001.fastq.gz,T-130623-ITS-c-66C-1_S5_L001_R1_001.fastq.gz,T-130623-ITS-c-66C-1_S5_L001_R2_001.fastq.gz,
SF__RLA__seq240719_NR8NI__LP__DX__T-130623-c-68C-1__3.0__1F__2024-05-16__3__1F__253.0__ITS__T-130623-ITS-c-68C-1,RLA__seq240719_NR8NI__LP__DX__T-130623-c-68C-1__3.0__1F__2024-05-16__3__1F__253.0__ITS,seq240719_NR8NI,LP__DX__T-130623-c-68C-1__3.0__1F__2024-05-16__3__1F__253.0__ITS,T-130623-ITS-c-68C-1,T-130623-ITS-c-68C-1,,T-130623-ITS-c-68C-1,False,True,T-130623-ITS-c-68C-1_S6_L001_R1_001.fastq.gz,T-130623-ITS-c-68C-1_S6_L001_R2_001.fastq.gz,T-130623-ITS-c-68C-1_S6_L001_R1_001.fastq.gz,T-130623-ITS-c-68C-1_S6_L001_R2_001.fastq.gz,
SF__RLA__seq240719_NR8NI__LP__DX__T-130623-c-72C-1__3.0__1G__2024-05-16__3__1G__265.0__ITS__T-130623-ITS-c-72C-1,RLA__seq240719_NR8NI__LP__DX__T-130623-c-72C-1__3.0__1G__2024-05-16__3__1G__265.0__ITS,seq240719_NR8NI,LP__DX__T-130623-c-72C-1__3.0__1G__2024-05-16__3__1G__265.0__ITS,T-130623-ITS-c-72C-1,T-130623-ITS-c-72C-1,,T-130623-ITS-c-72C-1,False,True,T-130623-ITS-c-72C-1_S7_L001_R1_001.fastq.gz,T-130623-ITS-c-72C-1_S7_L001_R2_001.fastq.gz,T-130623-ITS-c-72C-1_S7_L001_R1_001.fastq.gz,T-130623-ITS-c-72C-1_S7_L001_R2_001.fastq.gz,
SF__RLA__seq240719_NR8NI__LP__DX__T-130623-c-75C-1__3.0__1H__2024-05-16__3__1H__277.0__ITS__T-130623-ITS-c-75C-1,RLA__seq240719_NR8NI__LP__DX__T-130623-c-75C-1__3.0__1H__2024-05-16__3__1H__277.0__ITS,seq240719_NR8NI,LP__DX__T-130623-c-75C-1__3.0__1H__2024-05-16__3__1H__277.0__ITS,T-130623-ITS-c-75C-1,T-130623-ITS-c-75C-1,,T-130623-ITS-c-75C-1,False,True,T-130623-ITS-c-75C-1_S8_L001_R1_001.fastq.gz,T-130623-ITS-c-75C-1_S8_L001_R2_001.fastq.gz,T-130623-ITS-c-75C-1_S8_L001_R1_001.fastq.gz,T-130623-ITS-c-75C-1_S8_L001_R2_001.fastq.gz,
SF__RLA__seq240719_NR8NI__LP__DX__T-130623-c-80C-1__3.0__2A__2024-05-16__3__2A__194.0__ITS__T-130623-ITS-c-80C-1,RLA__seq240719_NR8NI__LP__DX__T-130623-c-80C-1__3.0__2A__2024-05-16__3__2A__194.0__ITS,seq240719_NR8NI,LP__DX__T-130623-c-80C-1__3.0__2A__2024-05-16__3__2A__194.0__ITS,T-130623-ITS-c-80C-1,T-130623-ITS-c-80C-1,,T-130623-ITS-c-80C-1,False,True,T-130623-ITS-c-80C-1_S9_L001_R1_001.fastq.gz,T-130623-ITS-c-80C-1_S9_L001_R2_001.fastq.gz,T-130623-ITS-c-80C-1_S9_L001_R1_001.fastq.gz,T-130623-ITS-c-80C-1_S9_L001_R2_001.fastq.gz,
SF__RLA__seq240719_NR8NI__LP__DX__T-130623-c-82C-1__3.0__2C__2024-05-16__3__2C__218.0__ITS__T-130623-ITS-c-82C-1,RLA__seq240719_NR8NI__LP__DX__T-130623-c-82C-1__3.0__2C__2024-05-16__3__2C__218.0__ITS,seq240719_NR8NI,LP__DX__T-130623-c-82C-1__3.0__2C__2024-05-16__3__2C__218.0__ITS,T-130623-ITS-c-82C-1,T-130623-ITS-c-82C-1,,T-130623-ITS-c-82C-1,False,True,T-130623-ITS-c-82C-1_S11_L001_R1_001.fastq.gz,T-130623-ITS-c-82C-1_S11_L001_R2_001.fastq.gz,T-130623-ITS-c-82C-1_S11_L001_R1_001.fastq.gz,T-130623-ITS-c-82C-1_S11_L001_R2_001.fastq.gz,
SF__RLA__seq240719_NR8NI__LP__DX__T-130623-c-87C-1__3.0__2D__2024-05-16__3__2D__230.0__ITS__T-130623-ITS-c-87C-1,RLA__seq240719_NR8NI__LP__DX__T-130623-c-87C-1__3.0__2D__2024-05-16__3__2D__230.0__ITS,seq240719_NR8NI,LP__DX__T-130623-c-87C-1__3.0__2D__2024-05-16__3__2D__230.0__ITS,T-130623-ITS-c-87C-1,T-130623-ITS-c-87C-1,,T-130623-ITS-c-87C-1,False,True,T-130623-ITS-c-87C-1_S12_L001_R1_001.fastq.gz,T-130623-ITS-c-87C-1_S12_L001_R2_001.fastq.gz,T-130623-ITS-c-87C-1_S12_L001_R1_001.fastq.gz,T-130623-ITS-c-87C-1_S12_L001_R2_001.fastq.gz,
SF__RLA__seq240719_NR8NI__LP__DX__T-130623-c-88C-1__3.0__2E__2024-05-16__3__2E__242.0__ITS__T-130623-ITS-c-88C-1,RLA__seq240719_NR8NI__LP__DX__T-130623-c-88C-1__3.0__2E__2024-05-16__3__2E__242.0__ITS,seq240719_NR8NI,LP__DX__T-130623-c-88C-1__3.0__2E__2024-05-16__3__2E__242.0__ITS,T-130623-ITS-c-88C-1,T-130623-ITS-c-88C-1,,T-130623-ITS-c-88C-1,False,True,T-130623-ITS-c-88C-1_S13_L001_R1_001.fastq.gz,T-130623-ITS-c-88C-1_S13_L001_R2_001.fastq.gz,T-130623-ITS-c-88C-1_S13_L001_R1_001.fastq.gz,T-130623-ITS-c-88C-1_S13_L001_R2_001.fastq.gz,
SF__RLA__seq240719_NR8NI__LP__DX__T-130623-c-89C-1__3.0__2F__2024-05-16__3__2F__254.0__ITS__T-130623-ITS-c-89C-1,RLA__seq240719_NR8NI__LP__DX__T-130623-c-89C-1__3.0__2F__2024-05-16__3__2F__254.0__ITS,seq240719_NR8NI,LP__DX__T-130623-c-89C-1__3.0__2F__2024-05-16__3__2F__254.0__ITS,T-130623-ITS-c-89C-1,T-130623-ITS-c-89C-1,,T-130623-ITS-c-89C-1,False,True,T-130623-ITS-c-89C-1_S14_L001_R1_001.fastq.gz,T-130623-ITS-c-89C-1_S14_L001_R2_001.fastq.gz,T-130623-ITS-c-89C-1_S14_L001_R1_001.fastq.gz,T-130623-ITS-c-89C-1_S14_L001_R2_001.fastq.gz,
SF__RLA__seq240719_NR8NI__LP__DX__T-130623-c-91C-1__3.0__2G__2024-05-16__3__2G__266.0__ITS__T-130623-ITS-c-91C-1,RLA__seq240719_NR8NI__LP__DX__T-130623-c-91C-1__3.0__2G__2024-05-16__3__2G__266.0__ITS,seq240719_NR8NI,LP__DX__T-130623-c-91C-1__3.0__2G__2024-05-16__3__2G__266.0__ITS,T-130623-ITS-c-91C-1,T-130623-ITS-c-91C-1,,T-130623-ITS-c-91C-1,False,True,T-130623-ITS-c-91C-1_S15_L001_R1_001.fastq.gz,T-130623-ITS-c-91C-1_S15_L001_R2_001.fastq.gz,T-130623-ITS-c-91C-1_S15_L001_R1_001.fastq.gz,T-130623-ITS-c-91C-1_S15_L001_R2_001.fastq.gz,
SF__RLA__seq240719_NR8NI__LP__DX__T-130623-c-98C-1__3.0__2H__2024-05-16__3__2H__278.0__ITS__T-130623-ITS-c-98C-1,RLA__seq240719_NR8NI__LP__DX__T-130623-c-98C-1__3.0__2H__2024-05-16__3__2H__278.0__ITS,seq240719_NR8NI,LP__DX__T-130623-c-98C-1__3.0__2H__2024-05-16__3__2H__278.0__ITS,T-130623-ITS-c-98C-1,T-130623-ITS-c-98C-1,,T-130623-ITS-c-98C-1,False,True,T-130623-ITS-c-98C-1_S16_L001_R1_001.fastq.gz,T-130623-ITS-c-98C-1_S16_L001_R2_001.fastq.gz,T-130623-ITS-c-98C-1_S16_L001_R1_001.fastq.gz,T-130623-ITS-c-98C-1_S16_L001_R2_001.fastq.gz,
SF__RLA__seq240719_NR8NI__LP__DX__T-130623-c-55C-1__3.0__1B__2024-05-16__3__1B__205.0__ITS__T-130623-ITS-c-55C-1,RLA__seq240719_NR8NI__LP__DX__T-130623-c-55C-1__3.0__1B__2024-05-16__3__1B__205.0__ITS,seq240719_NR8NI,LP__DX__T-130623-c-55C-1__3.0__1B__2024-05-16__3__1B__205.0__ITS,T-130623-ITS-c-55C-1,T-130623-ITS-c-55C-1,,T-130623-ITS-c-55C-1,False,True,T-130623-ITS-c-55C-1_S2_L001_R1_001.fastq.gz,T-130623-ITS-c-55C-1_S2_L001_R2_001.fastq.gz,T-130623-ITS-c-55C-1_S2_L001_R1_001.fastq.gz,T-130623-ITS-c-55C-1_S2_L001_R2_001.fastq.gz,
SF__RLA__seq240719_NR8NI__LP__DX__T-130623-c-104C-1__3.0__3B__2024-05-16__3__3B__207.0__ITS__T-130623-ITS-c-104C-1,RLA__seq240719_NR8NI__LP__DX__T-130623-c-104C-1__3.0__3B__2024-05-16__3__3B__207.0__ITS,seq240719_NR8NI,LP__DX__T-130623-c-104C-1__3.0__3B__2024-05-16__3__3B__207.0__ITS,T-130623-ITS-c-104C-1,T-130623-ITS-c-104C-1,,T-130623-ITS-c-104C-1,False,True,T-130623-ITS-c-104C-1_S18_L001_R1_001.fastq.gz,T-130623-ITS-c-104C-1_S18_L001_R2_001.fastq.gz,T-130623-ITS-c-104C-1_S18_L001_R1_001.fastq.gz,T-130623-ITS-c-104C-1_S18_L001_R2_001.fastq.gz,
SF__RLA__seq240719_NR8NI__LP__DX__T-200623-c-37D-1__3.0__4H__2024-05-16__3__4H__280.0__ITS__T-200623-ITS-c-37D-1,RLA__seq240719_NR8NI__LP__DX__T-200623-c-37D-1__3.0__4H__2024-05-16__3__4H__280.0__ITS,seq240719_NR8NI,LP__DX__T-200623-c-37D-1__3.0__4H__2024-05-16__3__4H__280.0__ITS,T-200623-ITS-c-37D-1,T-200623-ITS-c-37D-1,,T-200623-ITS-c-37D-1,False,True,T-200623-ITS-c-37D-1_S31_L001_R1_001.fastq.gz,T-200623-ITS-c-37D-1_S31_L001_R2_001.fastq.gz,T-200623-ITS-c-37D-1_S31_L001_R1_001.fastq.gz,T-200623-ITS-c-37D-1_S31_L001_R2_001.fastq.gz,
SF__RLA__seq240719_NR8NI__LP__DX__T-200623-c-35D-1__3.0__4G__2024-05-16__3__4G__268.0__ITS__T-200623-ITS-c-35D-1,RLA__seq240719_NR8NI__LP__DX__T-200623-c-35D-1__3.0__4G__2024-05-16__3__4G__268.0__ITS,seq240719_NR8NI,LP__DX__T-200623-c-35D-1__3.0__4G__2024-05-16__3__4G__268.0__ITS,T-200623-ITS-c-35D-1,T-200623-ITS-c-35D-1,,T-200623-ITS-c-35D-1,False,True,T-200623-ITS-c-35D-1_S30_L001_R1_001.fastq.gz,T-200623-ITS-c-35D-1_S30_L001_R2_001.fastq.gz,T-200623-ITS-c-35D-1_S30_L001_R1_001.fastq.gz,T-200623-ITS-c-35D-1_S30_L001_R2_001.fastq.gz,
SF__RLA__seq240719_NR8NI__LP__DX__T-200623-c-28D-1__3.0__4F__2024-05-16__3__4F__256.0__ITS__T-200623-ITS-c-28D-1,RLA__seq240719_NR8NI__LP__DX__T-200623-c-28D-1__3.0__4F__2024-05-16__3__4F__256.0__ITS,seq240719_NR8NI,LP__DX__T-200623-c-28D-1__3.0__4F__2024-05-16__3__4F__256.0__ITS,T-200623-ITS-c-28D-1,T-200623-ITS-c-28D-1,,T-200623-ITS-c-28D-1,False,True,T-200623-ITS-c-28D-1_S29_L001_R1_001.fastq.gz,T-200623-ITS-c-28D-1_S29_L001_R2_001.fastq.gz,T-200623-ITS-c-28D-1_S29_L001_R1_001.fastq.gz,T-200623-ITS-c-28D-1_S29_L001_R2_001.fastq.gz,
SF__RLA__seq240719_NR8NI__LP__DX__T-200623-c-26D-1__3.0__4E__2024-05-16__3__4E__244.0__ITS__T-200623-ITS-c-26D-1,RLA__seq240719_NR8NI__LP__DX__T-200623-c-26D-1__3.0__4E__2024-05-16__3__4E__244.0__ITS,seq240719_NR8NI,LP__DX__T-200623-c-26D-1__3.0__4E__2024-05-16__3__4E__244.0__ITS,T-200623-ITS-c-26D-1,T-200623-ITS-c-26D-1,,T-200623-ITS-c-26D-1,False,True,T-200623-ITS-c-26D-1_S28_L001_R1_001.fastq.gz,T-200623-ITS-c-26D-1_S28_L001_R2_001.fastq.gz,T-200623-ITS-c-26D-1_S28_L001_R1_001.fastq.gz,T-200623-ITS-c-26D-1_S28_L001_R2_001.fastq.gz,
SF__RLA__seq240719_NR8NI__LP__DX__T-200623-c-25D-1__3.0__4D__2024-05-16__3__4D__232.0__ITS__T-200623-ITS-c-25D-1,RLA__seq240719_NR8NI__LP__DX__T-200623-c-25D-1__3.0__4D__2024-05-16__3__4D__232.0__ITS,seq240719_NR8NI,LP__DX__T-200623-c-25D-1__3.0__4D__2024-05-16__3__4D__232.0__ITS,T-200623-ITS-c-25D-1,T-200623-ITS-c-25D-1,,T-200623-ITS-c-25D-1,False,True,T-200623-ITS-c-25D-1_S27_L001_R1_001.fastq.gz,T-200623-ITS-c-25D-1_S27_L001_R2_001.fastq.gz,T-200623-ITS-c-25D-1_S27_L001_R1_001.fastq.gz,T-200623-ITS-c-25D-1_S27_L001_R2_001.fastq.gz,
SF__RLA__seq240719_NR8NI__LP__DX__T-130623-c-100C-1__3.0__3A__2024-05-16__3__3A__195.0__ITS__T-130623-ITS-c-100C-1,RLA__seq240719_NR8NI__LP__DX__T-130623-c-100C-1__3.0__3A__2024-05-16__3__3A__195.0__ITS,seq240719_NR8NI,LP__DX__T-130623-c-100C-1__3.0__3A__2024-05-16__3__3A__195.0__ITS,T-130623-ITS-c-100C-1,T-130623-ITS-c-100C-1,,T-130623-ITS-c-100C-1,False,True,T-130623-ITS-c-100C-1_S17_L001_R1_001.fastq.gz,T-130623-ITS-c-100C-1_S17_L001_R2_001.fastq.gz,T-130623-ITS-c-100C-1_S17_L001_R1_001.fastq.gz,T-130623-ITS-c-100C-1_S17_L001_R2_001.fastq.gz,
SF__RLA__seq240719_NR8NI__LP__DX__T-200623-c-18D-1__3.0__4A__2024-05-16__3__4A__196.0__ITS__T-200623-ITS-c-18D-1,RLA__seq240719_NR8NI__LP__DX__T-200623-c-18D-1__3.0__4A__2024-05-16__3__4A__196.0__ITS,seq240719_NR8NI,LP__DX__T-200623-c-18D-1__3.0__4A__2024-05-16__3__4A__196.0__ITS,T-200623-ITS-c-18D-1,T-200623-ITS-c-18D-1,,T-200623-ITS-c-18D-1,False,True,T-200623-ITS-c-18D-1_S25_L001_R1_001.fastq.gz,T-200623-ITS-c-18D-1_S25_L001_R2_001.fastq.gz,T-200623-ITS-c-18D-1_S25_L001_R1_001.fastq.gz,T-200623-ITS-c-18D-1_S25_L001_R2_001.fastq.gz,
SF__RLA__seq240719_NR8NI__LP__DX__T-200623-c-22D-1__3.0__4B__2024-05-16__3__4B__208.0__ITS__T-200623-ITS-c-22D-1,RLA__seq240719_NR8NI__LP__DX__T-200623-c-22D-1__3.0__4B__2024-05-16__3__4B__208.0__ITS,seq240719_NR8NI,LP__DX__T-200623-c-22D-1__3.0__4B__2024-05-16__3__4B__208.0__ITS,T-200623-ITS-c-22D-1,T-200623-ITS-c-22D-1,,T-200623-ITS-c-22D-1,False,True,T-200623-ITS-c-22D-1_S26_L001_R1_001.fastq.gz,T-200623-ITS-c-22D-1_S26_L001_R2_001.fastq.gz,T-200623-ITS-c-22D-1_S26_L001_R1_001.fastq.gz,T-200623-ITS-c-22D-1_S26_L001_R2_001.fastq.gz,
SF__RLA__seq240719_NR8NI__LP__DX__T-200623-c-10D-1__3.0__3G__2024-05-16__3__3G__267.0__ITS__T-200623-ITS-c-10D-1,RLA__seq240719_NR8NI__LP__DX__T-200623-c-10D-1__3.0__3G__2024-05-16__3__3G__267.0__ITS,seq240719_NR8NI,LP__DX__T-200623-c-10D-1__3.0__3G__2024-05-16__3__3G__267.0__ITS,T-200623-ITS-c-10D-1,T-200623-ITS-c-10D-1,,T-200623-ITS-c-10D-1,False,True,T-200623-ITS-c-10D-1_S23_L001_R1_001.fastq.gz,T-200623-ITS-c-10D-1_S23_L001_R2_001.fastq.gz,T-200623-ITS-c-10D-1_S23_L001_R1_001.fastq.gz,T-200623-ITS-c-10D-1_S23_L001_R2_001.fastq.gz,
SF__RLA__seq240719_NR8NI__LP__DX__T-200623-c-9D-1__3.0__3F__2024-05-16__3__3F__255.0__ITS__T-200623-ITS-c-9D-1,RLA__seq240719_NR8NI__LP__DX__T-200623-c-9D-1__3.0__3F__2024-05-16__3__3F__255.0__ITS,seq240719_NR8NI,LP__DX__T-200623-c-9D-1__3.0__3F__2024-05-16__3__3F__255.0__ITS,T-200623-ITS-c-9D-1,T-200623-ITS-c-9D-1,,T-200623-ITS-c-9D-1,False,True,T-200623-ITS-c-9D-1_S22_L001_R1_001.fastq.gz,T-200623-ITS-c-9D-1_S22_L001_R2_001.fastq.gz,T-200623-ITS-c-9D-1_S22_L001_R1_001.fastq.gz,T-200623-ITS-c-9D-1_S22_L001_R2_001.fastq.gz,
SF__RLA__seq240719_NR8NI__LP__DX__T-200623-c-5D-1__3.0__3E__2024-05-16__3__3E__243.0__ITS__T-200623-ITS-c-5D-1,RLA__seq240719_NR8NI__LP__DX__T-200623-c-5D-1__3.0__3E__2024-05-16__3__3E__243.0__ITS,seq240719_NR8NI,LP__DX__T-200623-c-5D-1__3.0__3E__2024-05-16__3__3E__243.0__ITS,T-200623-ITS-c-5D-1,T-200623-ITS-c-5D-1,,T-200623-ITS-c-5D-1,False,True,T-200623-ITS-c-5D-1_S21_L001_R1_001.fastq.gz,T-200623-ITS-c-5D-1_S21_L001_R2_001.fastq.gz,T-200623-ITS-c-5D-1_S21_L001_R1_001.fastq.gz,T-200623-ITS-c-5D-1_S21_L001_R2_001.fastq.gz,
SF__RLA__seq240719_NR8NI__LP__DX__T-200623-c-3D-1__3.0__3D__2024-05-16__3__3D__231.0__ITS__T-200623-ITS-c-3D-1,RLA__seq240719_NR8NI__LP__DX__T-200623-c-3D-1__3.0__3D__2024-05-16__3__3D__231.0__ITS,seq240719_NR8NI,LP__DX__T-200623-c-3D-1__3.0__3D__2024-05-16__3__3D__231.0__ITS,T-200623-ITS-c-3D-1,T-200623-ITS-c-3D-1,,T-200623-ITS-c-3D-1,False,True,T-200623-ITS-c-3D-1_S20_L001_R1_001.fastq.gz,T-200623-ITS-c-3D-1_S20_L001_R2_001.fastq.gz,T-200623-ITS-c-3D-1_S20_L001_R1_001.fastq.gz,T-200623-ITS-c-3D-1_S20_L001_R2_001.fastq.gz,
SF__RLA__seq240719_NR8NI__LP__DX__T-130623-c-107C-1__3.0__3C__2024-05-16__3__3C__219.0__ITS__T-130623-ITS-c-107C-1,RLA__seq240719_NR8NI__LP__DX__T-130623-c-107C-1__3.0__3C__2024-05-16__3__3C__219.0__ITS,seq240719_NR8NI,LP__DX__T-130623-c-107C-1__3.0__3C__2024-05-16__3__3C__219.0__ITS,T-130623-ITS-c-107C-1,T-130623-ITS-c-107C-1,,T-130623-ITS-c-107C-1,False,True,T-130623-ITS-c-107C-1_S19_L001_R1_001.fastq.gz,T-130623-ITS-c-107C-1_S19_L001_R2_001.fastq.gz,T-130623-ITS-c-107C-1_S19_L001_R1_001.fastq.gz,T-130623-ITS-c-107C-1_S19_L001_R2_001.fastq.gz,
SF__RLA__seq240719_NR8NI__LP__DX__T-200623-c-38D-1__3.0__5A__2024-05-16__3__5A__197.0__ITS__T-200623-ITS-c-38D-1,RLA__seq240719_NR8NI__LP__DX__T-200623-c-38D-1__3.0__5A__2024-05-16__3__5A__197.0__ITS,seq240719_NR8NI,LP__DX__T-200623-c-38D-1__3.0__5A__2024-05-16__3__5A__197.0__ITS,T-200623-ITS-c-38D-1,T-200623-ITS-c-38D-1,,T-200623-ITS-c-38D-1,False,True,T-200623-ITS-c-38D-1_S32_L001_R1_001.fastq.gz,T-200623-ITS-c-38D-1_S32_L001_R2_001.fastq.gz,T-200623-ITS-c-38D-1_S32_L001_R1_001.fastq.gz,T-200623-ITS-c-38D-1_S32_L001_R2_001.fastq.gz,
SF__RLA__seq240719_NR8NI__LP__DX__T-200623-c-17D-1__3.0__3H__2024-05-16__3__3H__279.0__ITS__T-200623-ITS-c-17D-1,RLA__seq240719_NR8NI__LP__DX__T-200623-c-17D-1__3.0__3H__2024-05-16__3__3H__279.0__ITS,seq240719_NR8NI,LP__DX__T-200623-c-17D-1__3.0__3H__2024-05-16__3__3H__279.0__ITS,T-200623-ITS-c-17D-1,T-200623-ITS-c-17D-1,,T-200623-ITS-c-17D-1,False,True,T-200623-ITS-c-17D-1_S24_L001_R1_001.fastq.gz,T-200623-ITS-c-17D-1_S24_L001_R2_001.fastq.gz,T-200623-ITS-c-17D-1_S24_L001_R1_001.fastq.gz,T-200623-ITS-c-17D-1_S24_L001_R2_001.fastq.gz,
SF__RLA__seq240820_C6WGP__LP__DX__T-180723-c-89G-2__7.0__5H__2024-07-09__7__5H__377.0__ITS__T-180723-ITS-c-89G-2,RLA__seq240820_C6WGP__LP__DX__T-180723-c-89G-2__7.0__5H__2024-07-09__7__5H__377.0__ITS,seq240820_C6WGP,LP__DX__T-180723-c-89G-2__7.0__5H__2024-07-09__7__5H__377.0__ITS,T-180723-ITS-c-89G-2,T-180723-ITS-c-89G-2,,T-180723-ITS-c-89G-2,False,True,T-180723-ITS-c-89G-2_S42_L001_R1_001.fastq.gz,T-180723-ITS-c-89G-2_S42_L001_R2_001.fastq.gz,T-180723-ITS-c-89G-2_S42_L001_R1_001.fastq.gz,T-180723-ITS-c-89G-2_S42_L001_R2_001.fastq.gz,
SF__RLA__seq240820_C6WGP__LP__DX__T-180723-c-91G-2__7.0__6A__2024-07-09__7__6A__294.0__ITS__T-180723-ITS-c-91G-2,RLA__seq240820_C6WGP__LP__DX__T-180723-c-91G-2__7.0__6A__2024-07-09__7__6A__294.0__ITS,seq240820_C6WGP,LP__DX__T-180723-c-91G-2__7.0__6A__2024-07-09__7__6A__294.0__ITS,T-180723-ITS-c-91G-2,T-180723-ITS-c-91G-2,,T-180723-ITS-c-91G-2,False,True,T-180723-ITS-c-91G-2_S43_L001_R1_001.fastq.gz,T-180723-ITS-c-91G-2_S43_L001_R2_001.fastq.gz,T-180723-ITS-c-91G-2_S43_L001_R1_001.fastq.gz,T-180723-ITS-c-91G-2_S43_L001_R2_001.fastq.gz,
SF__RLA__seq240820_C6WGP__LP__DX__T-180723-c-98G-2__7.0__6B__2024-07-09__7__6B__306.0__ITS__T-180723-ITS-c-98G-2,RLA__seq240820_C6WGP__LP__DX__T-180723-c-98G-2__7.0__6B__2024-07-09__7__6B__306.0__ITS,seq240820_C6WGP,LP__DX__T-180723-c-98G-2__7.0__6B__2024-07-09__7__6B__306.0__ITS,T-180723-ITS-c-98G-2,T-180723-ITS-c-98G-2,,T-180723-ITS-c-98G-2,False,True,T-180723-ITS-c-98G-2_S44_L001_R1_001.fastq.gz,T-180723-ITS-c-98G-2_S44_L001_R2_001.fastq.gz,T-180723-ITS-c-98G-2_S44_L001_R1_001.fastq.gz,T-180723-ITS-c-98G-2_S44_L001_R2_001.fastq.gz,
